#Period...Optimal period...Frequency...DM...Acceleration...Harmonic number...S/N...Folded S/N
0.007453021	0.000000000	134.173782349	179.61	0.25	0	8.1	0.0
0.007453021	0.000000000	134.173782349	179.61	0.00	0	8.1	0.0
0.007453021	0.000000000	134.173782349	179.61	-10.00	0	8.1	0.0
0.007453021	0.000000000	134.173782349	179.61	-2.68	0	8.1	0.0
0.007453021	0.000000000	134.173782349	179.61	1.71	0	8.0	0.0
0.007453021	0.000000000	134.173782349	179.61	3.18	0	8.0	0.0
0.007453021	0.000000000	134.173782349	179.61	6.11	0	7.9	0.0
0.007453021	0.000000000	134.173782349	179.61	4.64	0	7.9	0.0
0.007453021	0.000000000	134.173782349	179.61	7.57	0	7.8	0.0
0.007453021	0.000000000	134.173782349	179.61	10.00	0	7.8	0.0
0.007453021	0.000000000	134.173782349	179.61	9.04	0	7.8	0.0
0.007453073	0.000000000	134.172851562	179.37	3.18	1	7.8	0.0
0.007453073	0.000000000	134.172851562	179.37	6.11	1	7.8	0.0
0.007453073	0.000000000	134.172851562	179.37	4.64	1	7.7	0.0
0.007453073	0.000000000	134.172851562	179.37	1.71	1	7.7	0.0
0.007453073	0.000000000	134.172851562	179.37	7.57	1	7.6	0.0
0.007453073	0.000000000	134.172851562	179.37	0.25	1	7.6	0.0
0.007453073	0.000000000	134.172851562	179.37	0.00	1	7.6	0.0
0.007453073	0.000000000	134.172851562	179.37	9.04	1	7.5	0.0
0.007453073	0.000000000	134.172851562	179.37	-1.21	1	7.5	0.0
0.007453073	0.000000000	134.172851562	179.37	10.00	1	7.4	0.0
0.007453073	0.000000000	134.172851562	179.37	-2.68	1	7.3	0.0
0.007453021	0.000000000	134.173782349	179.37	-4.14	1	7.2	0.0
0.007453021	0.000000000	134.173782349	179.37	-7.07	1	7.1	0.0
0.007453021	0.000000000	134.173782349	179.37	-5.61	1	7.1	0.0
0.007453021	0.000000000	134.173782349	179.37	-8.54	1	7.1	0.0
0.007453021	0.000000000	134.173782349	179.37	-10.00	0	6.9	0.0
0.007453021	0.000000000	134.173782349	180.09	-8.54	0	7.6	0.0
0.007453021	0.000000000	134.173782349	180.09	-5.61	0	7.5	0.0
0.007453021	0.000000000	134.173782349	180.09	-4.14	0	7.5	0.0
0.007453021	0.000000000	134.173782349	180.09	-7.07	0	7.5	0.0
0.007453021	0.000000000	134.173782349	180.09	-10.00	0	7.5	0.0
0.007453021	0.000000000	134.173782349	180.09	-2.68	0	7.4	0.0
0.007453021	0.000000000	134.173782349	180.09	-1.21	0	7.4	0.0
0.007453021	0.000000000	134.173782349	180.09	0.00	0	7.4	0.0
0.007453021	0.000000000	134.173782349	180.09	0.25	0	7.4	0.0
0.007453021	0.000000000	134.173782349	180.09	1.71	0	7.3	0.0
0.007453021	0.000000000	134.173782349	180.09	3.18	0	7.3	0.0
0.007453021	0.000000000	134.173782349	180.09	4.64	0	7.1	0.0
0.007453021	0.000000000	134.173782349	180.09	6.11	0	7.1	0.0
0.007453021	0.000000000	134.173782349	180.09	7.57	0	7.0	0.0
0.007453021	0.000000000	134.173782349	180.09	10.00	0	7.0	0.0
0.007453021	0.000000000	134.173782349	180.09	9.04	0	6.9	0.0
0.007453021	0.000000000	134.173782349	179.85	-8.54	0	7.4	0.0
0.007453021	0.000000000	134.173782349	179.85	-4.14	0	7.4	0.0
0.007453021	0.000000000	134.173782349	179.85	-5.61	0	7.4	0.0
0.007453021	0.000000000	134.173782349	179.85	-7.07	0	7.4	0.0
0.007453021	0.000000000	134.173782349	179.85	-10.00	0	7.3	0.0
0.007453021	0.000000000	134.173782349	179.85	-2.68	0	7.2	0.0
0.007453021	0.000000000	134.173782349	179.85	-1.21	0	7.2	0.0
0.007453021	0.000000000	134.173782349	179.85	0.00	0	7.2	0.0
0.007453021	0.000000000	134.173782349	179.85	0.25	0	7.2	0.0
0.007453021	0.000000000	134.173782349	179.85	1.71	0	7.2	0.0
0.007453021	0.000000000	134.173782349	179.85	3.18	0	7.1	0.0
0.007453021	0.000000000	134.173782349	179.85	6.11	0	7.0	0.0
0.007453021	0.000000000	134.173782349	179.85	4.64	0	7.0	0.0
0.007453021	0.000000000	134.173782349	179.85	7.57	0	6.9	0.0
0.007453021	0.000000000	134.173782349	179.85	10.00	0	6.8	0.0
0.007453021	0.000000000	134.173782349	179.85	9.04	0	6.8	0.0
0.007453073	0.000000000	134.172851562	176.52	1.71	1	7.1	0.0
0.007453073	0.000000000	134.172851562	176.52	-1.21	1	7.1	0.0
0.007453073	0.000000000	134.172851562	176.52	0.00	1	7.1	0.0
0.007453073	0.000000000	134.172851562	176.52	0.25	1	7.1	0.0
0.007453073	0.000000000	134.172851562	176.52	3.18	1	7.0	0.0
0.007453073	0.000000000	134.172851562	176.52	-2.68	1	7.0	0.0
0.007453073	0.000000000	134.172851562	176.52	4.64	1	7.0	0.0
0.007453073	0.000000000	134.172851562	176.52	-4.14	1	6.8	0.0
0.007453073	0.000000000	134.172851562	176.52	6.11	1	6.8	0.0
0.007453073	0.000000000	134.172851562	176.52	-5.61	1	6.6	0.0
0.007453073	0.000000000	134.172851562	176.52	7.57	1	6.5	0.0
0.007453073	0.000000000	134.172851562	176.52	-7.07	1	6.5	0.0
0.007453073	0.000000000	134.172851562	176.52	9.04	1	6.4	0.0
0.007453073	0.000000000	134.172851562	176.52	10.00	1	6.2	0.0
0.007453073	0.000000000	134.172851562	176.52	-8.54	1	6.1	0.0
0.007453073	0.000000000	134.172851562	176.28	-1.21	1	6.8	0.0
0.007453073	0.000000000	134.172851562	176.28	1.71	1	6.8	0.0
0.007453073	0.000000000	134.172851562	176.28	0.25	1	6.8	0.0
0.007453073	0.000000000	134.172851562	176.28	0.00	1	6.8	0.0
0.007453073	0.000000000	134.172851562	176.28	-2.68	1	6.7	0.0
0.007453073	0.000000000	134.172851562	176.28	3.18	1	6.7	0.0
0.007453073	0.000000000	134.172851562	176.28	-4.14	1	6.6	0.0
0.007453073	0.000000000	134.172851562	176.28	4.64	1	6.6	0.0
0.007453073	0.000000000	134.172851562	176.28	6.11	1	6.5	0.0
0.007453073	0.000000000	134.172851562	176.28	-5.61	1	6.5	0.0
0.007453073	0.000000000	134.172851562	176.28	-7.07	1	6.4	0.0
0.007453073	0.000000000	134.172851562	176.28	9.04	1	6.3	0.0
0.007453073	0.000000000	134.172851562	176.28	7.57	1	6.3	0.0
0.007453073	0.000000000	134.172851562	176.28	10.00	1	6.3	0.0
0.007453073	0.000000000	134.172851562	176.28	-8.54	1	6.1	0.0
0.007453021	0.000000000	134.173782349	175.81	10.00	0	6.3	0.0
0.007453124	0.000000000	134.171920776	175.81	1.71	0	6.3	0.0
0.007453124	0.000000000	134.171920776	175.81	6.11	0	6.3	0.0
0.007453124	0.000000000	134.171920776	175.81	3.18	0	6.3	0.0
0.007453124	0.000000000	134.171920776	175.81	4.64	0	6.3	0.0
0.007453021	0.000000000	134.173782349	175.81	9.04	0	6.3	0.0
0.007453021	0.000000000	134.173782349	175.81	7.57	0	6.3	0.0
0.007453124	0.000000000	134.171920776	175.81	0.00	0	6.3	0.0
0.007453124	0.000000000	134.171920776	175.81	0.25	0	6.3	0.0
0.007453124	0.000000000	134.171920776	175.81	-1.21	0	6.2	0.0
0.007453124	0.000000000	134.171920776	175.81	-2.68	0	6.1	0.0
0.007453124	0.000000000	134.171920776	175.81	-4.14	0	6.1	0.0
0.007452969	0.000000000	134.174713135	175.10	-1.21	3	6.1	0.0
0.007452969	0.000000000	134.174713135	175.10	0.00	3	6.0	0.0
0.007452969	0.000000000	134.174713135	175.10	0.25	3	6.0	0.0
0.001064597	0.000000000	939.322631836	173.46	-5.61	3	6.8	0.0
0.001064627	0.000000000	939.296325684	170.46	1.71	3	6.6	0.0
0.001064574	0.000000000	939.343139648	179.85	0.00	0	6.5	0.0
0.001064574	0.000000000	939.343139648	179.85	0.25	0	6.5	0.0
0.001064574	0.000000000	939.343139648	179.85	-1.21	0	6.4	0.0
0.001064574	0.000000000	939.343139648	179.85	1.71	0	6.1	0.0
0.001242941	0.000000000	804.543518066	175.57	-10.00	0	6.7	0.0
0.001242941	0.000000000	804.543518066	175.57	-7.07	0	6.6	0.0
0.001242941	0.000000000	804.543518066	175.57	-5.61	0	6.4	0.0
0.001242941	0.000000000	804.543518066	175.57	-8.54	0	6.3	0.0
0.001242941	0.000000000	804.543518066	175.57	-4.14	0	6.3	0.0
0.001242941	0.000000000	804.543518066	175.57	7.57	0	6.1	0.0
0.001242941	0.000000000	804.543518066	175.57	6.11	0	6.0	0.0
0.001242941	0.000000000	804.543518066	175.57	-2.68	0	6.0	0.0
0.001243065	0.000000000	804.463378906	170.23	9.04	2	6.1	0.0
0.001490269	0.000000000	671.019775391	177.70	-1.21	0	6.6	0.0
0.001490269	0.000000000	671.019775391	177.70	-2.68	0	6.6	0.0
0.001490269	0.000000000	671.019775391	177.70	0.25	0	6.5	0.0
0.001490269	0.000000000	671.019775391	177.70	0.00	0	6.5	0.0
0.001490269	0.000000000	671.019775391	177.70	1.71	0	6.0	0.0
0.001490269	0.000000000	671.019775391	177.46	-2.68	0	6.0	0.0
0.001490269	0.000000000	671.019775391	177.46	-1.21	0	6.0	0.0
0.001065450	0.000000000	938.570129395	174.63	-1.21	1	6.5	0.0
0.001490970	0.000000000	670.704528809	173.46	4.64	3	6.4	0.0
0.001490971	0.000000000	670.704040527	173.46	3.18	1	6.3	0.0
0.001490971	0.000000000	670.704040527	173.46	6.11	1	6.1	0.0
0.001241120	0.000000000	805.723937988	173.00	-2.68	2	6.3	0.0
0.001241120	0.000000000	805.723937988	173.00	4.64	2	6.1	0.0
0.001241105	0.000000000	805.733703613	170.00	9.04	0	6.3	0.0
0.001241105	0.000000000	805.733703613	170.00	10.00	0	6.3	0.0
0.001241105	0.000000000	805.733703613	170.00	7.57	0	6.3	0.0
0.001064196	0.000000000	939.676513672	174.63	7.57	0	6.2	0.0
0.001064409	0.000000000	939.488403320	177.23	1.71	0	6.1	0.0
0.001064405	0.000000000	939.492126465	176.99	10.00	0	6.0	0.0
0.000931234	0.000000000	1073.843750000	170.69	-1.21	1	6.1	0.0
0.001242790	0.000000000	804.641296387	175.34	6.11	1	6.0	0.0
0.001065705	0.000000000	938.346130371	170.69	9.04	3	6.0	0.0
0.002485019	0.000000000	402.411437988	170.23	7.57	2	6.0	0.0
#Candidate 6
0.001230952	0.001230953	812.379638672	178.41	-10.00	0	7.2	13.3
0.001230952	0.000000000	812.379638672	178.41	-8.54	0	7.1	0.0
